1:-0.303895 2:-0.191092 3:0.535629 4:-0.372913 5:-0.049417 6:-0.02615 7:-0.111523 8:-0.01904 9:0.32889 10:-0.295073 11:-0.47775 12:-0.003305 13:0.048864
1:0.042727 2:0.094654 3:0.143971 4:0.007943 5:0.026053 6:0.173681 7:-0.044822 8:-0.26014 9:0.052865 10:-0.303668 11:-0.122056 12:0.252123 13:0.036986
1:-0.557677 2:-0.423227 3:0.667539 4:-0.50366 5:-0.317286 6:-0.110409 7:-0.05164 8:-0.116724 9:0.588367 10:-0.465441 11:-0.634035 12:-0.254388 13:0.115604
1:-0.529137 2:-0.387449 3:0.675554 4:-0.476558 5:-0.306424 6:-0.054322 7:-0.048191 8:-0.191632 9:0.575329 10:-0.493913 11:-0.646433 12:-0.22723 13:0.125286
1:-0.440267 2:-0.305985 3:0.639087 4:-0.413114 5:-0.282695 6:0.029752 7:-0.046687 8:-0.291456 9:0.52175 10:-0.511647 11:-0.624736 12:-0.176126 13:0.098199
1:-0.274494 2:-0.156955 3:0.535987 4:-0.288452 5:-0.246586 6:0.132553 7:-0.028177 8:-0.415023 9:0.410256 10:-0.511492 11:-0.545699 12:-0.087809 13:0.037829
1:-0.051501 2:0.053554 3:0.370684 4:-0.092354 5:-0.17903 6:0.255532 7:0.030142 8:-0.556298 9:0.241503 10:-0.468306 11:-0.408199 12:0.039293 13:-0.020561
1:0.18704 2:0.278755 3:0.162819 4:0.137493 5:-0.071338 6:0.37682 7:0.112466 8:-0.665421 9:0.039143 10:-0.356767 11:-0.225515 12:0.169515 13:-0.060762
1:0.405452 2:0.46628 3:-0.071678 4:0.353215 5:0.057621 6:0.464662 7:0.175617 8:-0.706636 9:-0.1661 10:-0.188567 11:-0.012318 12:0.278218 13:-0.086811
1:0.583469 2:0.599175 3:-0.304076 4:0.533231 5:0.183086 6:0.505992 7:0.212818 8:-0.689476 9:-0.353996 10:0.009525 11:0.207239 12:0.372291 13:-0.099845
1:0.702906 2:0.685366 3:-0.476345 4:0.648485 5:0.283151 6:0.49379 7:0.237124 8:-0.626348 9:-0.504661 10:0.20501 11:0.382628 12:0.447502 13:-0.096082
1:0.773952 2:0.746591 3:-0.576474 4:0.685706 5:0.355021 6:0.420796 7:0.2431 8:-0.523075 9:-0.625883 10:0.391382 11:0.500168 12:0.488853 13:-0.065544
1:0.798939 2:0.768726 3:-0.627231 4:0.644379 5:0.391207 6:0.286203 7:0.208667 8:-0.373442 9:-0.717777 10:0.567636 11:0.574636 12:0.474892 13:-0.016778
1:0.764512 2:0.721229 3:-0.634708 4:0.535309 5:0.376395 6:0.114213 7:0.135949 8:-0.185624 9:-0.752698 10:0.694922 11:0.611296 12:0.396398 13:0.005919
1:0.688664 2:0.62131 3:-0.611814 4:0.404756 5:0.325489 6:-0.050224 7:0.060384 8:-0.006504 9:-0.729246 10:0.737178 11:0.623347 12:0.282379 13:-0.01278
1:-0.730364 2:-0.76366 3:0.523029 4:-0.54071 5:-0.315068 6:-0.317095 7:-0.252025 8:0.571447 9:0.677551 10:-0.526257 11:-0.547917 12:-0.364594 13:-0.095807
1:-0.767955 2:-0.745318 3:0.613428 4:-0.534527 5:-0.378552 6:-0.220487 7:-0.183097 8:0.40468 9:0.74508 10:-0.577135 11:-0.664949 12:-0.305955 13:-0.041122
1:-0.781115 2:-0.712709 3:0.668537 4:-0.51979 5:-0.374314 6:-0.125478 7:-0.105326 8:0.258756 9:0.769644 10:-0.536221 11:-0.725523 12:-0.267956 13:0.011898
1:-0.744218 2:-0.637558 3:0.663697 4:-0.394125 5:-0.251401 6:0.048644 7:0.034353 8:0.016246 9:0.747562 10:-0.473004 11:-0.71056 12:-0.263842 13:0.062134
1:-0.697631 2:-0.579588 3:0.642468 4:-0.304826 5:-0.220183 6:0.118127 7:0.090887 8:-0.114373 9:0.71598 10:-0.497759 11:-0.674301 12:-0.25566 13:0.078363
1:-0.63211 2:-0.501662 3:0.619138 4:-0.239916 5:-0.211691 6:0.177283 7:0.142307 8:-0.240212 9:0.661346 10:-0.493913 11:-0.630641 12:-0.234279 13:0.118603
1:-0.537799 2:-0.39328 3:0.57504 4:-0.185882 5:-0.193249 6:0.249118 7:0.180109 8:-0.360305 9:0.581406 10:-0.448275 11:-0.57632 12:-0.200118 13:0.176522
1:0.374996 2:0.214331 3:-0.482081 4:0.323473 5:-0.00477 6:-0.205988 7:-0.114331 8:0.217828 9:-0.306466 10:0.171943 11:0.675023 12:0.046273 13:-0.082106
1:0.222521 2:0.042091 3:-0.451453 4:0.28068 5:-0.066523 6:-0.240334 7:-0.122713 8:0.231253 9:-0.190122 10:0.107487 11:0.643039 12:-0.020479 13:-0.035771
1:0.028096 2:-0.154832 3:-0.369019 4:0.16831 5:-0.122138 6:-0.281517 7:-0.128509 8:0.274532 9:-0.046161 10:0.053718 11:0.52093 12:-0.096754 13:-0.003391
1:-0.276354 2:-0.413688 3:-0.125969 4:-0.039762 5:-0.183481 6:-0.313971 7:-0.103481 8:0.327239 9:0.196855 10:-0.069309 11:0.218034 12:-0.203469 13:0.01227
1:-0.563646 2:-0.613328 3:0.211296 4:-0.274204 5:-0.225682 6:-0.330914 7:-0.057035 8:0.361271 9:0.437559 10:-0.199357 11:-0.166224 12:-0.308543 13:0.012662
1:-0.687387 2:-0.668949 3:0.445615 4:-0.421399 5:-0.236605 6:-0.338155 7:-0.031125 8:0.360801 9:0.552962 10:-0.248583 11:-0.421051 12:-0.375943 13:0.005704
1:-0.724506 2:-0.657881 3:0.606513 4:-0.52067 5:-0.233658 6:-0.322204 7:-0.034333 8:0.324784 9:0.60209 10:-0.267427 11:-0.588825 12:-0.401784 13:-0.002411
1:-0.69491 2:-0.588532 3:0.720574 4:-0.579201 5:-0.206936 6:-0.261211 7:-0.05902 8:0.237052 9:0.605142 10:-0.290684 11:-0.701689 12:-0.351165 13:-0.003469
1:-0.541908 2:-0.417339 3:0.706003 4:-0.529908 5:-0.14052 6:-0.134134 7:-0.093755 8:0.079165 9:0.518526 10:-0.308754 11:-0.68034 12:-0.189462 13:-0.001372
1:-0.246286 2:-0.146652 3:0.468765 4:-0.304875 5:-0.046303 6:0.058016 7:-0.107612 8:-0.134066 9:0.312514 10:-0.307592 11:-0.447076 12:0.051566 13:0.005214
1:0.066437 2:0.10742 3:0.099003 4:0.024292 5:0.03453 6:0.224144 7:-0.063011 8:-0.305822 9:0.059228 10:-0.277803 11:-0.101108 12:0.260698 13:0.014485
1:-0.577306 2:-0.449212 3:0.676169 4:-0.529224 5:-0.326021 6:-0.112081 7:-0.072196 8:-0.067778 9:0.579237 10:-0.40687 11:-0.627141 12:-0.255613 13:0.116329
1:-0.552541 2:-0.412131 3:0.687923 4:-0.499213 5:-0.330624 6:-0.060607 7:-0.055451 8:-0.151749 9:0.574273 10:-0.447346 11:-0.646433 12:-0.228917 13:0.120563
1:-0.457536 2:-0.318977 3:0.649741 4:-0.427142 5:-0.320309 6:0.024497 7:-0.044661 8:-0.269595 9:0.524204 10:-0.478296 11:-0.629359 12:-0.173421 13:0.083655
1:-0.26983 2:-0.145095 3:0.532761 4:-0.288867 5:-0.281055 6:0.139794 7:-0.030282 8:-0.417478 9:0.404379 10:-0.490557 11:-0.543668 12:-0.072415 13:0.01227
1:-0.009717 2:0.099013 3:0.332066 4:-0.069455 5:-0.189709 6:0.271722 7:0.02192 8:-0.573406 9:0.206098 10:-0.444093 11:-0.376269 12:0.075928 13:-0.047923
1:0.239734 2:0.32945 3:0.108375 4:0.162445 5:-0.060583 6:0.381249 7:0.100112 8:-0.67229 9:-0.01261 10:-0.323261 11:-0.180439 12:0.211004 13:-0.076481
1:0.449957 2:0.508569 3:-0.112934 4:0.363064 5:0.076063 6:0.4588 7:0.160215 8:-0.703241 9:-0.218509 10:-0.152092 11:0.01491 12:0.317766 13:-0.092867
1:0.624115 2:0.640105 3:-0.33222 4:0.535382 5:0.203199 6:0.49956 7:0.196373 8:-0.681771 9:-0.411226 10:0.05235 11:0.216644 12:0.410567 13:-0.101844
1:0.740331 2:0.723267 3:-0.497523 4:0.651027 5:0.302019 6:0.489692 7:0.223166 8:-0.618042 9:-0.56463 10:0.256043 11:0.386556 12:0.470316 13:-0.091613
1:0.803048 2:0.772972 3:-0.58892 4:0.688956 5:0.372582 6:0.422616 7:0.236242 8:-0.515945 9:-0.676381 10:0.445823 11:0.503054 12:0.484715 13:-0.054705
1:0.814625 2:0.77719 3:-0.625131 4:0.646872 5:0.408024 6:0.300592 7:0.211354 8:-0.371379 9:-0.743625 10:0.608963 11:0.571403 12:0.453882 13:-0.009251
1:0.774091 2:0.72457 3:-0.62403 4:0.546502 5:0.39382 6:0.144057 7:0.146438 8:-0.205944 9:-0.757177 10:0.71454 11:0.602612 12:0.383848 13:0.010467
1:0.700241 2:0.637813 3:-0.60047 4:0.430833 5:0.339101 6:-0.012643 7:0.069328 8:-0.057069 9:-0.729788 10:0.742702 11:0.612766 12:0.289244 13:0.00149
1:-0.697492 2:-0.727683 3:0.484079 4:-0.49386 5:-0.275084 6:-0.309891 7:-0.222986 8:0.564787 9:0.661089 10:-0.496107 11:-0.52972 12:-0.33138 13:-0.074639
1:-0.737027 2:-0.706765 3:0.583619 4:-0.492199 5:-0.332492 6:-0.207366 7:-0.146759 8:0.395591 9:0.734096 10:-0.563248 11:-0.652578 12:-0.278218 13:-0.029479
1:-0.757155 2:-0.678403 3:0.651764 4:-0.498773 5:-0.328452 6:-0.117025 7:-0.079717 8:0.253141 9:0.759688 10:-0.526438 11:-0.721275 12:-0.252146 13:0.024461
1:-0.757183 2:-0.650522 3:0.675247 4:-0.482228 5:-0.272699 6:-0.042506 7:-0.029901 8:0.136077 9:0.752355 10:-0.459788 11:-0.734875 12:-0.264859 13:0.069092
1:-0.750103 2:-0.62298 3:0.678602 4:-0.423134 5:-0.230619 6:0.026077 7:0.019553 8:0.015802 9:0.746478 10:-0.455683 11:-0.726672 12:-0.291439 13:0.090554
1:-0.718565 2:-0.579022 3:0.667795 4:-0.342462 5:-0.224042 6:0.08775 7:0.072978 8:-0.11338 9:0.72762 10:-0.4832 11:-0.692551 12:-0.303482 13:0.111821
1:-0.64974 2:-0.503417 3:0.640163 4:-0.269267 5:-0.225196 6:0.148909 7:0.12883 8:-0.236137 9:0.669876 10:-0.472204 11:-0.637027 12:-0.285014 13:0.155256
1:-0.543546 2:-0.387279 3:0.585566 4:-0.201278 5:-0.201346 6:0.224034 7:0.170984 8:-0.350928 9:0.5753 10:-0.41717 11:-0.570869 12:-0.237238 13:0.21194
1:0.457702 2:0.332762 3:-0.474015 4:0.297519 5:0.009206 6:-0.200695 7:-0.097665 8:0.197012 9:-0.379416 10:0.239109 11:0.642077 12:0.055103 13:-0.06378
1:0.346928 2:0.199952 3:-0.470839 4:0.3212 5:-0.041001 6:-0.214147 7:-0.118522 8:0.191997 9:-0.285211 10:0.11345 11:0.650334 12:0.03088 13:-0.031596
1:0.136428 2:-0.023635 3:-0.405102 4:0.260469 5:-0.097726 6:-0.241235 7:-0.139599 8:0.236973 9:-0.127071 10:0.00524 11:0.572926 12:-0.047753 13:0.002803
1:-0.10997 2:-0.26146 3:-0.267149 4:0.115816 5:-0.135643 6:-0.266521 7:-0.144813 8:0.321493 9:0.055034 10:-0.056583 11:0.398767 12:-0.143281 13:0.009879
1:-0.377884 2:-0.482131 3:-0.032497 4:-0.075198 5:-0.158309 6:-0.28273 7:-0.105727 8:0.392744 9:0.2637 10:-0.129454 11:0.120907 12:-0.239873 13:0.001705
1:-0.603264 2:-0.632718 3:0.248582 4:-0.270025 5:-0.184772 6:-0.306767 7:-0.045624 8:0.424609 9:0.449142 10:-0.203874 11:-0.198715 12:-0.317234 13:-0.007487
1:-0.696187 2:-0.664335 3:0.453938 4:-0.397425 5:-0.205979 6:-0.323435 7:-0.004974 8:0.39849 9:0.535359 10:-0.236734 11:-0.427838 12:-0.356157 13:-0.015249
1:-0.712484 2:-0.634529 3:0.603953 4:-0.479393 5:-0.215702 6:-0.304066 7:0.001865 8:0.31653 9:0.567341 10:-0.265568 11:-0.587355 12:-0.35655 13:-0.021267
1:-0.649518 2:-0.538544 3:0.692558 4:-0.509404 5:-0.191168 6:-0.221241 7:-0.024747 8:0.17105 9:0.55125 10:-0.303539 11:-0.678977 12:-0.282656 13:-0.016092
1:-0.476026 2:-0.362709 3:0.636655 4:-0.44249 5:-0.126604 6:-0.077349 7:-0.068867 8:-0.010996 9:0.460839 10:-0.319802 11:-0.626259 12:-0.130962 13:-0.004822
1:-0.24848 2:-0.16423 3:0.438777 4:-0.287743 5:-0.060173 6:0.085802 7:-0.101596 8:-0.178233 9:0.322613 10:-0.306405 11:-0.437083 12:0.031689 13:0.01278
1:-0.068797 2:-0.021003 3:0.218339 4:-0.116744 5:-0.023516 6:0.195366 7:-0.105266 8:-0.285789 9:0.196455 10:-0.281521 11:-0.223618 12:0.145523 13:0.037123
1:-0.598184 2:-0.47647 3:0.684594 4:-0.558012 5:-0.300621 6:-0.115334 7:-0.088881 8:0.01097 9:0.577982 10:-0.35212 11:-0.619739 12:-0.2809 13:0.117466
1:-0.57614 2:-0.438597 3:0.70503 4:-0.525411 5:-0.321448 6:-0.069814 7:-0.065538 8:-0.084937 9:0.580436 10:-0.408135 11:-0.645203 12:-0.256307 13:0.117544
1:-0.481607 2:-0.343829 3:0.669613 4:-0.444787 5:-0.325337 6:0.005146 7:-0.052964 8:-0.215112 9:0.535787 10:-0.456639 11:-0.629679 12:-0.202221 13:0.0775
1:-0.294372 2:-0.170117 3:0.54979 4:-0.300598 5:-0.29257 6:0.115407 7:-0.048512 8:-0.372241 9:0.419728 10:-0.483897 11:-0.54471 12:-0.097239 13:0.002352
1:-0.016047 2:0.088852 3:0.328174 4:-0.063688 5:-0.197442 6:0.257204 7:-0.003449 8:-0.545929 9:0.208295 10:-0.442054 11:-0.364913 12:0.07149 13:-0.059958
1:0.25381 2:0.336725 3:0.085968 4:0.186029 5:-0.05753 6:0.381874 7:0.08088 8:-0.659649 9:-0.029557 10:-0.313762 11:-0.155696 12:0.224387 13:-0.081499
1:0.473194 2:0.527449 3:-0.135802 4:0.389287 5:0.086059 6:0.472803 7:0.150549 8:-0.696607 9:-0.248122 10:-0.131184 11:0.038209 12:0.337251 13:-0.088085
1:0.647102 2:0.665043 3:-0.347585 4:0.552001 5:0.213438 6:0.518764 7:0.192603 8:-0.672473 9:-0.446261 10:0.083584 11:0.229737 12:0.422193 13:-0.087085
1:0.756822 2:0.747327 3:-0.502901 4:0.654473 5:0.307472 6:0.50919 7:0.223848 8:-0.6083 9:-0.597553 10:0.292672 11:0.388052 12:0.459152 13:-0.06572
1:0.807878 2:0.786021 3:-0.58198 4:0.680549 5:0.368784 6:0.445936 7:0.241797 8:-0.511453 9:-0.69929 10:0.481987 11:0.492927 12:0.449768 13:-0.021639
1:0.809405 2:0.778379 3:-0.605387 4:0.635826 5:0.39701 6:0.337126 7:0.223808 8:-0.380808 9:-0.750472 10:0.634157 11:0.549012 12:0.413202 13:0.020894
1:0.768844 2:0.728447 3:-0.596603 4:0.549043 5:0.384219 6:0.196487 7:0.166693 8:-0.23854 9:-0.754267 10:0.728169 11:0.572071 12:0.359208 13:0.037711
1:0.700907 2:0.656976 3:-0.568971 4:0.455834 5:0.330761 6:0.048331 7:0.090947 8:-0.113041 9:-0.730102 10:0.751401 11:0.578698 12:0.28929 13:0.034712
1:-0.680862 2:-0.691141 3:0.473093 4:-0.476313 5:-0.218877 6:-0.331962 7:-0.190678 8:0.572805 9:0.63875 10:-0.431548 11:-0.512727 12:-0.324954 13:-0.053862
1:-0.719037 2:-0.674723 3:0.568741 4:-0.471963 5:-0.268658 6:-0.223409 7:-0.111463 8:0.409355 9:0.710246 10:-0.508833 11:-0.631737 12:-0.282125 13:-0.013524
1:-0.743329 2:-0.653607 3:0.637116 4:-0.480419 5:-0.271849 6:-0.124964 7:-0.054769 8:0.263066 9:0.737549 10:-0.497656 11:-0.709705 12:-0.253995 13:0.038907
1:-0.754074 2:-0.632293 3:0.67243 4:-0.478953 5:-0.232275 6:-0.055039 7:-0.026392 8:0.137958 9:0.737235 10:-0.451527 11:-0.741154 12:-0.264905 13:0.089398
1:-0.754712 2:-0.607752 3:0.690868 4:-0.444665 5:-0.209959 6:-0.006138 7:0.001765 8:0.016481 9:0.738176 10:-0.453876 11:-0.742677 12:-0.299321 13:0.111194
1:-0.721202 2:-0.563284 3:0.685208 4:-0.37912 5:-0.225834 6:0.041458 7:0.046266 8:-0.111395 9:0.721886 10:-0.47716 11:-0.702224 12:-0.319869 13:0.126639
1:-0.632915 2:-0.476668 3:0.64024 4:-0.296566 5:-0.238777 6:0.105594 7:0.100774 8:-0.239037 9:0.648222 10:-0.452663 11:-0.622438 12:-0.292988 13:0.163057
1:-0.513173 2:-0.350623 3:0.568126 4:-0.211176 5:-0.216567 6:0.188272 7:0.145315 8:-0.361062 9:0.534532 10:-0.38973 11:-0.540943 12:-0.226883 13:0.213371
1:0.425969 2:0.305419 3:-0.475449 4:0.272542 5:-0.025932 6:-0.208524 7:-0.111904 8:0.168255 9:-0.346664 10:0.197008 11:0.649292 12:0.021981 13:-0.023579
1:0.306616 2:0.161258 3:-0.480058 4:0.28833 5:-0.06312 6:-0.213044 7:-0.140421 8:0.173166 9:-0.246981 10:0.049149 11:0.639058 12:0.019693 13:-0.004626
1:0.058747 2:-0.091031 3:-0.38103 4:0.205238 5:-0.110426 6:-0.22306 7:-0.162381 8:0.237678 9:-0.05783 10:-0.084513 11:0.506822 12:-0.049186 13:0.01915
1:-0.198256 2:-0.323223 3:-0.202538 4:0.051346 5:-0.133517 6:-0.235905 7:-0.153938 8:0.33753 9:0.131293 10:-0.134772 11:0.29675 12:-0.1452 13:0.020953
1:-0.428773 2:-0.502398 3:0.021716 4:-0.115083 5:-0.135005 6:-0.254154 7:-0.107191 8:0.421762 9:0.301444 10:-0.163683 11:0.047695 12:-0.235666 13:0.018013
1:-0.629445 2:-0.632718 3:0.279108 4:-0.28503 5:-0.15044 6:-0.289768 7:-0.043378 8:0.46585 9:0.454221 10:-0.201861 11:-0.236978 12:-0.3103 13:0.016288
1:-0.712762 2:-0.656579 3:0.475679 4:-0.399624 5:-0.17353 6:-0.307888 7:0.005375 8:0.429075 9:0.521493 10:-0.22326 11:-0.453836 12:-0.341735 13:0.010192
1:-0.715705 2:-0.618168 3:0.612352 4:-0.466049 5:-0.186717 6:-0.285284 7:0.018791 8:0.325959 9:0.5367 10:-0.2539 11:-0.595905 12:-0.334777 13:0.006449
1:-0.639828 2:-0.521193 3:0.67937 4:-0.48147 5:-0.164598 6:-0.205161 7:-0.007841 8:0.167759 9:0.513334 10:-0.295331 11:-0.664308 12:-0.26687 13:0.014132
1:-0.480829 2:-0.374853 3:0.615476 4:-0.425309 5:-0.107965 6:-0.079848 7:-0.057596 8:0.004571 9:0.444948 10:-0.309141 11:-0.605899 12:-0.151209 13:0.026382
1:-0.324412 2:-0.249515 3:0.466819 4:-0.333688 5:-0.064001 6:0.041403 7:-0.102498 8:-0.11069 9:0.37371 10:-0.291252 11:-0.463348 12:-0.055149 13:0.047747
1:-0.605097 2:-0.488755 3:0.690868 4:-0.566346 5:-0.251507 6:-0.121123 7:-0.089202 8:0.072192 9:0.572305 10:-0.300803 11:-0.60149 12:-0.322897 13:0.11331
1:-0.588106 2:-0.452778 3:0.72736 4:-0.537508 5:-0.284776 6:-0.077367 7:-0.070692 8:-0.035704 9:0.58657 10:-0.380902 11:-0.639753 12:-0.297888 13:0.109332
1:-0.495793 2:-0.361351 3:0.693839 4:-0.448771 5:-0.297309 6:-0.010015 7:-0.06644 8:-0.171834 9:0.548996 10:-0.454625 11:-0.625484 12:-0.239457 13:0.065426
1:-0.320886 2:-0.202839 3:0.57143 4:-0.301551 5:-0.273064 6:0.088063 7:-0.070431 8:-0.317418 9:0.44064 10:-0.494223 11:-0.541611 12:-0.129043 13:-0.010957
1:-0.056359 2:0.043025 3:0.355319 4:-0.068062 5:-0.193872 6:0.234417 7:-0.027294 8:-0.492099 9:0.240648 10:-0.461027 11:-0.37512 12:0.0484 13:-0.071189
1:0.228907 2:0.311193 3:0.104637 4:0.197661 5:-0.056709 6:0.392441 7:0.067383 8:-0.633818 9:-0.007674 10:-0.329095 11:-0.165128 12:0.219441 13:-0.083969
1:0.467114 2:0.526231 3:-0.130552 4:0.413139 5:0.092348 6:0.508197 7:0.149947 8:-0.68488 9:-0.244128 10:-0.128138 11:0.041389 12:0.337089 13:-0.077167
1:0.64241 2:0.670336 3:-0.342412 4:0.564269 5:0.215109 6:0.553368 7:0.198499 8:-0.658082 9:-0.444635 10:0.097833 11:0.233478 12:0.40703 13:-0.064623
1:0.746605 2:0.750583 3:-0.489661 4:0.647972 5:0.296975 6:0.534458 7:0.233173 8:-0.593125 9:-0.591562 10:0.309322 11:0.382387 12:0.425059 13:-0.036477
1:0.7885 2:0.781351 3:-0.55691 4:0.659849 5:0.341 6:0.466941 7:0.254471 8:-0.502964 9:-0.687536 10:0.493861 11:0.473796 12:0.406638 13:0.009428
1:0.784113 2:0.771302 3:-0.568433 4:0.613635 5:0.356039 6:0.365996 7:0.243562 8:-0.391255 9:-0.733726 10:0.634157 11:0.515025 12:0.376174 13:0.051549
1:0.743912 2:0.729212 3:-0.549201 4:0.538168 5:0.340362 6:0.23857 7:0.195692 8:-0.271815 9:-0.736407 10:0.716476 11:0.524457 12:0.337343 13:0.069895
1:0.680196 2:0.668298 3:-0.514271 4:0.465536 5:0.289577 6:0.09975 7:0.1253 8:-0.162483 9:-0.717606 10:0.733048 11:0.523521 12:0.286308 13:0.069758
1:-0.714539 2:-0.664392 3:0.562953 4:-0.460233 5:-0.203442 6:-0.240371 7:-0.085111 8:0.435004 9:0.684426 10:-0.446236 11:-0.599673 12:-0.295646 13:-0.007958
1:-0.743052 2:-0.651597 3:0.624619 4:-0.461015 5:-0.216841 6:-0.133049 7:-0.031686 8:0.279364 9:0.712642 10:-0.466422 11:-0.686245 12:-0.266361 13:0.050079
1:-0.576279 2:-0.423284 3:0.604132 4:-0.310251 5:-0.23106 6:0.063419 7:0.06989 8:-0.245201 9:0.593588 10:-0.421145 11:-0.574209 12:-0.276439 13:0.158411
1:0.405591 2:0.304853 3:-0.43007 4:0.187788 5:0.01671 6:-0.1943 7:-0.129231 8:0.186016 9:-0.334539 10:0.292698 11:0.624282 12:-0.061228 13:-0.024599
1:0.339182 2:0.210736 3:-0.458957 4:0.211176 5:-0.040925 6:-0.202606 7:-0.144874 8:0.176822 9:-0.264299 10:0.148866 11:0.651162 12:-0.037282 13:-0.017954
1:0.204808 2:0.053639 3:-0.456729 4:0.203062 5:-0.070807 6:-0.196468 7:-0.16198 8:0.187113 9:-0.156628 10:-0.008493 11:0.610575 12:-0.015856 13:-0.011153
1:-0.047003 2:-0.188516 3:-0.336906 4:0.11105 5:-0.116806 6:-0.201118 7:-0.164206 8:0.252644 9:0.031297 10:-0.143084 11:0.435693 12:-0.060142 13:0.014524
1:-0.284266 2:-0.384052 3:-0.138414 4:-0.031551 5:-0.144166 6:-0.220542 7:-0.143049 8:0.34607 9:0.200678 10:-0.182088 11:0.201574 12:-0.145477 13:0.030636
1:-0.476304 2:-0.518929 3:0.085251 4:-0.181165 5:-0.147174 6:-0.24774 7:-0.104845 8:0.425653 9:0.337106 10:-0.188334 11:-0.040988 12:-0.229148 13:0.046238
1:-0.647991 2:-0.623405 3:0.331298 4:-0.33403 5:-0.158324 6:-0.284641 7:-0.05523 8:0.468801 9:0.463493 10:-0.208133 11:-0.306396 12:-0.303482 13:0.058919
1:-0.720092 2:-0.638492 3:0.520059 4:-0.432519 5:-0.173774 6:-0.290798 7:-0.010128 8:0.426594 9:0.517927 10:-0.225609 11:-0.507356 12:-0.334384 13:0.051157
1:-0.706904 2:-0.591476 3:0.630278 4:-0.4758 5:-0.175505 6:-0.256818 7:0.006317 8:0.32225 9:0.517442 10:-0.251525 11:-0.616827 12:-0.324654 13:0.041671
1:-0.631139 2:-0.508569 3:0.666514 4:-0.479539 5:-0.146946 6:-0.190036 7:-0.014981 8:0.193669 9:0.49148 10:-0.279068 11:-0.650975 12:-0.275976 13:0.046238
1:-0.50862 2:-0.411848 3:0.601878 4:-0.442099 5:-0.094171 6:-0.104914 7:-0.0589 8:0.091571 9:0.448458 10:-0.276203 11:-0.588451 12:-0.210149 13:0.055371
1:-0.407673 2:-0.345528 3:0.48559 4:-0.388505 5:-0.060841 6:-0.03137 7:-0.100774 8:0.037088 9:0.414907 10:-0.245614 11:-0.472406 12:-0.167111 13:0.072012
1:-0.555928 2:-0.426142 3:0.717117 4:-0.512116 5:-0.239142 6:-0.072534 7:-0.061106 8:-0.03842 9:0.556071 10:-0.331263 11:-0.595291 12:-0.33658 13:0.087987
1:-0.476387 2:-0.342867 3:0.692686 4:-0.419469 5:-0.256597 6:0.003179 7:-0.060685 8:-0.1763 9:0.537327 10:-0.435678 11:-0.597722 12:-0.264813 13:0.041416
1:-0.324995 2:-0.206462 3:0.578472 4:-0.275255 5:-0.239218 6:0.098721 7:-0.063132 8:-0.301016 9:0.447288 10:-0.488079 11:-0.52972 12:-0.141779 13:-0.03138
1:-0.102779 2:0.003765 3:0.395883 4:-0.070335 5:-0.178316 6:0.241915 7:-0.018209 8:-0.453104 9:0.280903 10:-0.465492 11:-0.401252 12:0.032313 13:-0.081322
1:0.170438 2:0.270914 3:0.160438 4:0.184513 5:-0.051347 6:0.419032 7:0.074703 8:-0.603651 9:0.044135 10:-0.341769 11:-0.212877 12:0.208323 13:-0.082557
1:0.416946 2:0.499567 3:-0.086967 4:0.401335 5:0.094049 6:0.542764 7:0.154921 8:-0.660903 9:-0.200621 10:-0.134075 11:0.004836 12:0.322088 13:-0.063858
1:0.588939 2:0.640388 3:-0.299006 4:0.536384 5:0.201376 6:0.573289 7:0.200765 8:-0.632669 9:-0.396505 10:0.09267 11:0.200399 12:0.372869 13:-0.044062
1:0.691856 2:0.716757 3:-0.441031 4:0.604764 5:0.267033 6:0.540412 7:0.236543 8:-0.571813 9:-0.541464 10:0.304804 11:0.346396 12:0.381351 13:-0.015935
1:0.738804 2:0.75129 3:-0.505897 4:0.616568 5:0.298373 6:0.469771 7:0.265521 8:-0.49539 9:-0.645198 10:0.488466 11:0.436602 12:0.372822 13:0.026186
1:0.744051 2:0.757065 3:-0.516141 4:0.582402 5:0.30571 6:0.375203 7:0.266143 8:-0.408572 9:-0.704682 10:0.621483 11:0.475105 12:0.362514 13:0.070091
1:0.718037 2:0.738609 3:-0.498215 4:0.523554 5:0.29058 6:0.257811 7:0.226014 8:-0.313083 9:-0.724311 10:0.695154 11:0.481144 12:0.340117 13:0.095141
1:0.667286 2:0.690291 3:-0.468304 4:0.468664 5:0.246935 6:0.125441 7:0.155563 8:-0.211038 9:-0.718719 10:0.70344 11:0.482106 12:0.297449 13:0.095944
1:0.638024 2:0.641549 3:-0.466076 4:0.455394 5:0.209154 6:0.0197 7:0.086675 8:-0.124115 9:-0.722257 10:0.667585 11:0.512994 12:0.264859 13:0.064054
1:0.372858 2:0.282236 3:-0.385255 4:0.11127 5:0.11433 6:-0.186196 7:-0.183378 8:0.232977 9:-0.323327 10:0.429044 11:0.553581 12:-0.128396 13:-0.026402
1:0.263888 2:0.140962 3:-0.370197 4:0.104085 5:-0.001489 6:-0.214147 7:-0.199081 8:0.244574 9:-0.201819 10:0.248918 11:0.587382 12:-0.161148 13:-0.029479
1:0.172992 2:0.026268 3:-0.374884 4:0.105723 5:-0.058 6:-0.197553 7:-0.193064 8:0.234231 9:-0.113577 10:0.089185 11:0.588344 12:-0.143119 13:-0.032341
